id,obs_tombo,tombo_tipo
32318,duplicata,DUPLICATA
32319,duplicata,DUPLICATA
32320,duplicata,DUPLICATA
32321,duplicata,DUPLICATA
32322,duplicata,DUPLICATA
32323,duplicata,DUPLICATA
32324,duplicata,DUPLICATA
32325,duplicata,DUPLICATA
32326,unicata,UNICATA
32327,duplicata,DUPLICATA
32328,duplicata,DUPLICATA
32329,unicata,UNICATA
32330,duplicata,DUPLICATA
32331,unicata,UNICATA
32332,unicata,UNICATA
32333,unicata,UNICATA
32334,unicata,UNICATA
32335,unicata,UNICATA
32336,unicata,UNICATA
32337,unicata,UNICATA
32338,unicata,UNICATA
32339,unicata,UNICATA
32340,unicata,UNICATA
32341,unicata,UNICATA
32342,duplicata,DUPLICATA
32343,duplicata,DUPLICATA
32344,duplicata,DUPLICATA
32345,duplicata,DUPLICATA
32346,duplicata,DUPLICATA
32347,duplicata,DUPLICATA
32348,duplicata,DUPLICATA
32349,duplicata,DUPLICATA
32350,duplicata,DUPLICATA
32351,duplicata,DUPLICATA
32352,duplicata,DUPLICATA
32353,duplicata,DUPLICATA
32354,duplicata,DUPLICATA
32355,duplicata,DUPLICATA
32356,duplicata,DUPLICATA
32357,duplicata,DUPLICATA
32358,duplicata,DUPLICATA
32359,duplicata,DUPLICATA
32360,duplicata,DUPLICATA
32361,duplicata,DUPLICATA
32362,duplicata,DUPLICATA
32363,duplicata,DUPLICATA
32364,duplicata,DUPLICATA
32365,unicata,UNICATA
32366,duplicata,DUPLICATA
32367,duplicata,DUPLICATA
32368,unicata,UNICATA
32369,duplicata,DUPLICATA
32370,duplicata,DUPLICATA
32371,duplicata,DUPLICATA
32372,duplicata,DUPLICATA
32373,unicata,UNICATA
32374,unicata,UNICATA
32375,unicata,UNICATA
32376,unicata,UNICATA
32377,unicata,UNICATA
32378,duplicata,DUPLICATA
32379,unicata,UNICATA
32380,unicata,UNICATA
32381,unicata,UNICATA
32382,unicata,UNICATA
32383,duplicata,DUPLICATA
32384,unicata,UNICATA
32385,unicata,UNICATA
32386,duplicata,DUPLICATA
32387,unicata,UNICATA
32388,unicata,UNICATA
32389,duplicata,DUPLICATA
32390,duplicata,DUPLICATA
32391,unicata,UNICATA
32392,unicata,UNICATA
32393,unicata,UNICATA
32394,unicata,UNICATA
32395,duplicata,DUPLICATA
32396,unicata,UNICATA
32397,unicata,UNICATA
32398,unicata,UNICATA
32399,duplicata,DUPLICATA
32400,unicata,UNICATA
32401,duplicata,DUPLICATA
32402,unicata,UNICATA
32403,unicata,UNICATA
32404,unicata,UNICATA
32405,unicata,UNICATA
32406,unicata,UNICATA
32407,duplicata,DUPLICATA
32408,unicata,UNICATA
32409,unicata,UNICATA
32410,unicata,UNICATA
32411,unicata,UNICATA
32412,unicata,UNICATA
32413,unicata,UNICATA
32414,unicata,UNICATA
32415,unicata,UNICATA
32416,unicata,UNICATA
32417,unicata,UNICATA
32418,unicata,UNICATA
32419,unicata,UNICATA
32420,unicata,UNICATA
32421,unicata,UNICATA
32422,unicata,UNICATA
32423,unicata,UNICATA
32424,unicata,UNICATA
32425,unicata,UNICATA
32426,unicata,UNICATA
32427,unicata,UNICATA
32428,unicata,UNICATA
32429,unicata,UNICATA
32430,unicata,UNICATA
32431,duplicata,DUPLICATA
32432,duplicata,DUPLICATA
32433,duplicata,DUPLICATA
32434,unicata,UNICATA
32435,duplicata,DUPLICATA
32436,duplicata,DUPLICATA
32437,duplicata,DUPLICATA
32438,duplicata,DUPLICATA
32439,duplicata,DUPLICATA
32440,duplicata,DUPLICATA
32441,duplicata,DUPLICATA
32442,duplicata,DUPLICATA
32443,duplicata,DUPLICATA
32444,duplicata,DUPLICATA
32445,duplicata,DUPLICATA
32446,duplicata,DUPLICATA
32447,duplicata,DUPLICATA
32448,duplicata,DUPLICATA
32449,duplicata,DUPLICATA
32450,duplicata,DUPLICATA
32451,unicata,UNICATA
32452,duplicata,DUPLICATA
32453,duplicata,DUPLICATA
32454,duplicata,DUPLICATA
32455,duplicata,DUPLICATA
32456,duplicata,DUPLICATA
32457,duplicata,DUPLICATA
32458,duplicata,DUPLICATA
32459,duplicata,DUPLICATA
32460,duplicata,DUPLICATA
32461,duplicata,DUPLICATA
32462,duplicata,DUPLICATA
32463,duplicata,DUPLICATA
32464,duplicata,DUPLICATA
32465,duplicata,DUPLICATA
32466,unicata,UNICATA
32467,duplicata,DUPLICATA
32468,duplicata,DUPLICATA
32469,duplicata,DUPLICATA
32470,duplicata,DUPLICATA
32471,duplicata,DUPLICATA
32472,duplicata,DUPLICATA
32473,duplicata,DUPLICATA
32474,duplicata,DUPLICATA
32475,duplicata,DUPLICATA
32476,duplicata,DUPLICATA
32477,unicata,UNICATA
32478,duplicata,DUPLICATA
32479,duplicata,DUPLICATA
32480,duplicata,DUPLICATA
32481,duplicata,DUPLICATA
32482,duplicata,DUPLICATA
32483,duplicata,DUPLICATA
32484,duplicatas,DUPLICATA
32485,duplicata,DUPLICATA
32486,duplicatas,DUPLICATA
32487,duplicata,DUPLICATA
32488,duplicata,DUPLICATA
32489,duplicata,DUPLICATA
32490,duplicata,DUPLICATA
32491,duplicata,DUPLICATA
32492,duplicata,DUPLICATA
32493,duplicata,DUPLICATA
32494,duplicata,DUPLICATA
32495,duplicata,DUPLICATA
32496,duplicata,DUPLICATA
32497,duplicata,DUPLICATA
32498,duplicata,DUPLICATA
32499,duplicata,DUPLICATA
32500,duplicata,DUPLICATA
32501,duplicata,DUPLICATA
32502,unicata,UNICATA
32503,unicata,UNICATA
32504,duplicata,DUPLICATA
32505,duplicata,DUPLICATA
32506,duplicata,DUPLICATA
32507,duplicata,DUPLICATA
32508,duplicata,DUPLICATA
32509,duplicata,DUPLICATA
32510,duplicata,DUPLICATA
32511,duplicata,DUPLICATA
32512,duplicata,DUPLICATA
32513,duplicata,DUPLICATA
32514,duplicata,DUPLICATA
32515,duplicata,DUPLICATA
32516,unicata,UNICATA
32517,duplicata,DUPLICATA
32518,duplicata,DUPLICATA
32519,duplicata,DUPLICATA
32520,duplicata,DUPLICATA
32521,duplicata,DUPLICATA
32522,duplicata,DUPLICATA
32523,duplicata,DUPLICATA
32524,duplicata,DUPLICATA
32525,duplicata,DUPLICATA
32526,unicata,UNICATA
32527,duplicata,DUPLICATA
32528,duplicata,DUPLICATA
32529,duplicata,DUPLICATA
32530,duplicata,DUPLICATA
32531,duplicata,DUPLICATA
32532,duplicata,DUPLICATA
32533,unicata,UNICATA
32534,duplicata,DUPLICATA
32535,unicata,UNICATA
32536,unicata,UNICATA
32537,unicata,UNICATA
32538,unicata,UNICATA
32539,unicata,UNICATA
32540,unicata,UNICATA
32541,unicata,UNICATA
32542,duplicata,DUPLICATA
32543,unicata,UNICATA
32544,unicata,UNICATA
32545,unicata,UNICATA
32546,unicata,UNICATA
32547,unicata,UNICATA
32548,unicata,UNICATA
32549,unicata,UNICATA
32550,unicata,UNICATA
32551,duplicata,DUPLICATA
32552,unicata,UNICATA
32553,unicata,UNICATA
32554,unicata,UNICATA
32555,unicata,UNICATA
32556,unicata,UNICATA
32557,unicata,UNICATA
32558,unicata,UNICATA
32559,unicata,UNICATA
32561,unicata,UNICATA
32562,unicata,UNICATA
32563,unicata,UNICATA
32564,unicata,UNICATA
32565,unicata,UNICATA
32566,unicata,UNICATA
32567,unicata,UNICATA
32568,duplicata,DUPLICATA
32569,unicata,UNICATA
32570,unicata,UNICATA
32571,unicata,UNICATA
32572,unicata,UNICATA
32573,unicata,UNICATA
32574,unicata,UNICATA
32575,duplicata,DUPLICATA
32576,unicata,UNICATA
32577,duplicata,DUPLICATA
32578,unicata,UNICATA
32579,unicata,UNICATA
32580,unicata,UNICATA
32581,duplicata,DUPLICATA
32582,unicata,UNICATA
32583,unicata,UNICATA
32584,unicata,UNICATA
32585,unicata,UNICATA
32586,duplicata,DUPLICATA
32587,duplicata,DUPLICATA
32588,unicata,UNICATA
32589,duplicata,DUPLICATA
32590,duplicata,DUPLICATA
32591,unicata,UNICATA
32592,unicata,UNICATA
32593,unicata,UNICATA
32594,unicata,UNICATA
32595,unicata,UNICATA
32596,unicata,UNICATA
32597,unicata,UNICATA
32598,unicata,UNICATA
32599,duplicata,DUPLICATA
32600,duplicata,DUPLICATA
32601,unicata,UNICATA
32602,duplicata,DUPLICATA
32603,unicata,UNICATA
32604,duplicata,DUPLICATA
32605,duplicata,DUPLICATA
32606,duplicata,DUPLICATA
32607,duplicata,DUPLICATA
32608,unicata,UNICATA
32609,duplicata,DUPLICATA
32610,duplicata,DUPLICATA
32611,duplicata,DUPLICATA
32612,duplicata,DUPLICATA
32613,unicata,UNICATA
32614,duplicata,DUPLICATA
32615,duplicata,DUPLICATA
32616,unicata,UNICATA
32617,unicata,UNICATA
32618,duplicata,DUPLICATA
32619,duplicata,DUPLICATA
32620,duplicata,DUPLICATA
32621,duplicata,DUPLICATA
32622,duplicata,DUPLICATA
32623,duplicata,DUPLICATA
32624,duplicata,DUPLICATA
32625,duplicata,DUPLICATA
32626,duplicata,DUPLICATA
32627,duplicata,DUPLICATA
32628,duplicata,DUPLICATA
32629,duplicata,DUPLICATA
32630,duplicata,DUPLICATA
32631,unicata,UNICATA
32632,unicata,UNICATA
32633,unicata,UNICATA
32634,unicata,UNICATA
32635,duplicata,DUPLICATA
32636,duplicata,DUPLICATA
32637,unicata,UNICATA
32638,duplicata,DUPLICATA
32639,duplicata,DUPLICATA
32640,unicata,UNICATA
32641,duplicata,DUPLICATA
32642,unicata,UNICATA
32643,duplicata,DUPLICATA
32644,duplicata,DUPLICATA
32645,duplicata,DUPLICATA
32646,duplicata,DUPLICATA
32647,unicata,UNICATA
32648,unicata,UNICATA
32649,duplicata,DUPLICATA
32650,duplicata,DUPLICATA
32651,duplicata,DUPLICATA
32652,unicata,UNICATA
32653,duplicata,DUPLICATA
32654,duplicata,DUPLICATA
32655,duplicata,DUPLICATA
32656,duplicata,DUPLICATA
32657,unicata,UNICATA
32658,duplicata,DUPLICATA
32659,duplicata,DUPLICATA
32660,duplicata,DUPLICATA
32661,duplicata,DUPLICATA
32662,duplicata,DUPLICATA
32663,duplicata,DUPLICATA
32664,duplicata,DUPLICATA
32665,duplicata,DUPLICATA
32666,unicata,UNICATA
32667,duplicata,DUPLICATA
32668,duplicata,DUPLICATA
32669,unicata,UNICATA
32670,unicata,UNICATA
32671,duplicata,DUPLICATA
32672,unicata,UNICATA
32673,duplicata,DUPLICATA
32674,duplicata,DUPLICATA
32675,duplicata,DUPLICATA
32676,duplicata,DUPLICATA
32677,duplicata,DUPLICATA
32678,duplicata,DUPLICATA
32679,duplicata,DUPLICATA
32680,duplicata,DUPLICATA
32681,duplicata,DUPLICATA
32682,duplicata,DUPLICATA
32683,duplicata,DUPLICATA
32684,duplicata,DUPLICATA
32685,unicata,UNICATA
32686,duplicata,DUPLICATA
32687,unicata,UNICATA
32688,unicata,UNICATA
32689,duplicata,DUPLICATA
32690,duplicata,DUPLICATA
32691,duplicata,DUPLICATA
32692,duplicata,DUPLICATA
32693,duplicata,DUPLICATA
32694,duplicata,DUPLICATA
32695,duplicata,DUPLICATA
32696,duplicata,DUPLICATA
32697,duplicata,DUPLICATA
32698,unicata,UNICATA
32699,duplicata,DUPLICATA
32700,duplicata,DUPLICATA
32701,duplicata,DUPLICATA
32702,duplicata,DUPLICATA
32703,duplicata,DUPLICATA
32704,unicata,UNICATA
32705,duplicata,DUPLICATA
32706,duplicata,DUPLICATA
32707,duplicata,DUPLICATA
32708,duplicata,DUPLICATA
32709,unicata,UNICATA
32710,duplicata,DUPLICATA
32711,unicata,UNICATA
32712,unicata,UNICATA
32713,duplicata,DUPLICATA
32714,duplicata,DUPLICATA
32715,unicata,UNICATA
32716,duplicata,DUPLICATA
32717,duplicata,DUPLICATA
32718,duplicata,DUPLICATA
32719,duplicata,DUPLICATA
32720,duplicata,DUPLICATA
32721,duplicata,DUPLICATA
32722,duplicata,DUPLICATA
32723,duplicata,DUPLICATA
32724,duplicata,DUPLICATA
32725,duplicata,DUPLICATA
32726,duplicata,DUPLICATA
32727,duplicata,DUPLICATA
32728,duplicata,DUPLICATA
32729,duplicata,DUPLICATA
32730,duplicata,DUPLICATA
32731,duplicata,DUPLICATA
32732,duplicata,DUPLICATA
32733,duplicata,DUPLICATA
32734,duplicata,DUPLICATA
32735,duplicata,DUPLICATA
32736,duplicata,DUPLICATA
32737,duplicata,DUPLICATA
32738,duplicata,DUPLICATA
32739,duplicata,DUPLICATA
32740,duplicata,DUPLICATA
32741,duplicata,DUPLICATA
32742,duplicata,DUPLICATA
32743,duplicata,DUPLICATA
32744,duplicata,DUPLICATA
32745,duplicata,DUPLICATA
32746,duplicata,DUPLICATA
32747,unicata,UNICATA
32748,unicata,UNICATA
32749,duplicata,DUPLICATA
32750,duplicata,DUPLICATA
32751,duplicata,DUPLICATA
32752,duplicata,DUPLICATA
32753,duplicata,DUPLICATA
32754,duplicata,DUPLICATA
32755,duplicata,DUPLICATA
32756,duplicata,DUPLICATA
32757,duplicata,DUPLICATA
32758,duplicata,DUPLICATA
32759,duplicata,DUPLICATA
32760,duplicata,DUPLICATA
32761,duplicata,DUPLICATA
32762,duplicata,DUPLICATA
32763,duplicata,DUPLICATA
32764,duplicata,DUPLICATA
32765,duplicata,DUPLICATA
32766,duplicata,DUPLICATA
32767,duplicata,DUPLICATA
32768,unicata,UNICATA
32769,unicata,UNICATA
32770,duplicata,DUPLICATA
32771,unicata,UNICATA
32772,unicata,UNICATA
32773,unicata,UNICATA
32774,unicata,UNICATA
32775,duplicata,DUPLICATA
32776,unicata,UNICATA
32777,unicata,UNICATA
32778,unicata,UNICATA
32779,duplicata,DUPLICATA
32780,unicata,UNICATA
32781,unicata,UNICATA
32782,unicata,UNICATA
32783,unicata,UNICATA
32784,unicata,UNICATA
32785,unicata,UNICATA
32786,unicata,UNICATA
32787,unicata,UNICATA
32788,unicata,UNICATA
32789,unicata,UNICATA
32790,unicata,UNICATA
32791,unicata,UNICATA
32792,unicata,UNICATA
32793,unicata,UNICATA
32794,unicata,UNICATA
32795,unicata,UNICATA
32796,unicata,UNICATA
32797,unicata,UNICATA
32798,unicata,UNICATA
32799,unicata,UNICATA
32800,unicata,UNICATA
32801,duplicata,DUPLICATA
32802,duplicata,DUPLICATA
32803,unicata,UNICATA
32804,unicata,UNICATA
32805,unicata,UNICATA
32806,unicata,UNICATA
32807,unicata,UNICATA
32808,unicata,UNICATA
32809,unicata,UNICATA
32810,unicata,UNICATA
32811,duplicata,DUPLICATA
32812,unicata,UNICATA
32813,unicata,UNICATA
32814,unicata,UNICATA
32815,unicata,UNICATA
32816,unicata,UNICATA
32817,unicata,UNICATA
32818,unicata,UNICATA
32819,unicata,UNICATA
32820,duplicata,DUPLICATA
32821,unicata,UNICATA
32822,duplicata,DUPLICATA
32823,unicata,UNICATA
32824,unicata,UNICATA
32825,unicata,UNICATA
32826,unicata,UNICATA
32827,duplicata,DUPLICATA
32828,unicata,UNICATA
32829,unicata,UNICATA
32830,unicata,UNICATA
32831,unicata,UNICATA
32832,unicata,UNICATA
32833,unicata,UNICATA
32834,unicata,UNICATA
32835,unicata,UNICATA
32836,unicata,UNICATA
32837,unicata,UNICATA
32838,unicata,UNICATA
32839,unicata,UNICATA
32840,unicata,UNICATA
32841,unicata,UNICATA
32842,unicata,UNICATA
32843,unicata,UNICATA
32844,unicata,UNICATA
32845,unicata,UNICATA
32846,unicata,UNICATA
32847,unicata,UNICATA
32848,unicata,UNICATA
32849,unicata,UNICATA
32850,unicata,UNICATA
32851,unicata,UNICATA
32852,unicata,UNICATA
32853,unicata,UNICATA
32854,unicata,UNICATA
32855,unicata,UNICATA
32856,duplicata,DUPLICATA
32857,unicata,UNICATA
32858,unicata,UNICATA
32859,unicata,UNICATA
32860,unicata,UNICATA
32861,duplicata,DUPLICATA
32862,duplicata,DUPLICATA
32863,unicata,UNICATA
32864,unicata,UNICATA
32865,unicata,UNICATA
32866,unicata,UNICATA
32867,unicata,UNICATA
32868,duplicata,DUPLICATA
32869,duplicata,DUPLICATA
32870,duplicata,DUPLICATA
32871,duplicata,DUPLICATA
32872,duplicata,DUPLICATA
32873,duplicata,DUPLICATA
32874,duplicata,DUPLICATA
32875,duplicata,DUPLICATA
32876,duplicata,DUPLICATA
32877,duplicata,DUPLICATA
32878,duplicata,DUPLICATA
32879,duplicata,DUPLICATA
32880,duplicata,DUPLICATA
32881,duplicata,DUPLICATA
32882,duplicata,DUPLICATA
32883,duplicata,DUPLICATA
32884,unicata,UNICATA
32885,unicata,UNICATA
32886,duplicata,DUPLICATA
32887,duplicata,DUPLICATA
32888,duplicata,DUPLICATA
32889,duplicata,DUPLICATA
32890,duplicata,DUPLICATA
32891,duplicata,DUPLICATA
32892,duplicata,DUPLICATA
32893,duplicata,DUPLICATA
32894,duplicata,DUPLICATA
32895,duplicata,DUPLICATA
32896,duplicata,DUPLICATA
32897,duplicata,DUPLICATA
32898,duplicata,DUPLICATA
32899,duplicata,DUPLICATA
32900,duplicata,DUPLICATA
32901,duplicata,DUPLICATA
32902,duplicata,DUPLICATA
32903,duplicata,DUPLICATA
32904,duplicata,DUPLICATA
32905,duplicata,DUPLICATA
32906,duplicata,DUPLICATA
32907,duplicata,DUPLICATA
32908,unicata,UNICATA
32909,unicata,UNICATA
32910,unicata,UNICATA
32911,unicata,UNICATA
32912,unicata,UNICATA
32913,unicata,UNICATA
32914,unicata,UNICATA
32915,unicata,UNICATA
32916,unicata,UNICATA
32917,unicata,UNICATA
32918,unicata,UNICATA
32919,unicata,UNICATA
32920,unicata,UNICATA
32921,unicata,UNICATA
32922,unicata,UNICATA
32923,unicata,UNICATA
32924,unicata,UNICATA
32925,unicata,UNICATA
32926,unicata,UNICATA
32927,unicata,UNICATA
32928,unicata,UNICATA
32929,unicata,UNICATA
32930,duplicata,DUPLICATA
32931,unicata,UNICATA
32932,unicata,UNICATA
32933,unicata,UNICATA
32934,unicata,UNICATA
32935,duplicata,DUPLICATA
32936,duplicata,DUPLICATA
32937,unicata,UNICATA
32938,unicata,UNICATA
32939,unicata,UNICATA
32940,unicata,UNICATA
32941,unicata,UNICATA
32942,unicata,UNICATA
32943,unicata,UNICATA
32944,unicata,UNICATA
32945,unicata,UNICATA
32946,unicata,UNICATA
32947,unicata,UNICATA
32948,unicata,UNICATA
32949,unicata,UNICATA
32950,duplicata,DUPLICATA
32951,duplicata,DUPLICATA
32952,unicata,UNICATA
32953,unicata,UNICATA
32954,unicata,UNICATA
32955,unicata,UNICATA
32956,unicata,UNICATA
32957,unicata,UNICATA
32958,unicata,UNICATA
32959,unicata,UNICATA
32960,unicata,UNICATA
32961,unicata,UNICATA
32962,unicata,UNICATA
32963,unicata,UNICATA
32964,unicata,UNICATA
32965,unicata,UNICATA
32966,duplicata,DUPLICATA
32967,unicata,UNICATA
32968,unicata,UNICATA
32969,unicata,UNICATA
32970,unicata,UNICATA
32971,unicata,UNICATA
32972,unicata,UNICATA
32973,unicata,UNICATA
32974,duplicata,DUPLICATA
32975,unicata,UNICATA
32976,unicata,UNICATA
32977,unicata,UNICATA
32978,duplicata,DUPLICATA
32979,unicata,UNICATA
32980,duplicata,DUPLICATA
32981,unicata,UNICATA
32982,duplicata,DUPLICATA
32983,unicata,UNICATA
32984,unicata,UNICATA
32985,unicata,UNICATA
32986,unicata,UNICATA
32987,unicata,UNICATA
32988,unicata,UNICATA
32989,unicata,UNICATA
32990,unicata,UNICATA
32991,unicata,UNICATA
32992,unicata,UNICATA
32993,duplicata,DUPLICATA
32994,unicata,UNICATA
32995,duplicata,DUPLICATA
32996,unicata,UNICATA
32997,unicata,UNICATA
32998,unicata,UNICATA
32999,unicata,UNICATA
33000,unicata,UNICATA
33001,unicata,UNICATA
33002,unicata,UNICATA
33003,unicata,UNICATA
33004,unicata,UNICATA
33005,unicata,UNICATA
33006,unicata,UNICATA
33007,unicata,UNICATA
33008,unicata,UNICATA
33009,unicata,UNICATA
33010,unicata,UNICATA
33011,unicata,UNICATA
33012,unicata,UNICATA
33013,unicata,UNICATA
33014,unicata,UNICATA
33015,duplicata,DUPLICATA
33016,unicata,UNICATA
33017,unicata,UNICATA
33018,unicata,UNICATA
33019,unicata,UNICATA
33020,unicata,UNICATA
33021,unicata,UNICATA
33022,unicata,UNICATA
33023,unicata,UNICATA
33024,unicata,UNICATA
33025,unicata,UNICATA
33026,unicata,UNICATA
33027,unicata,UNICATA
33028,duplicata,DUPLICATA
33029,unicata,UNICATA
33030,unicata,UNICATA
33031,unicata,UNICATA
33032,unicata,UNICATA
33033,unicata,UNICATA
33034,unicata,UNICATA
33035,unicata,UNICATA
33036,unicata,UNICATA
33037,unicata,UNICATA
33038,unicata,UNICATA
33039,unicata,UNICATA
33040,unicata,UNICATA
33041,duplicata,DUPLICATA
33042,unicata,UNICATA
33043,unicata,UNICATA
33044,unicata,UNICATA
33045,duplicata,DUPLICATA
33046,unicata,UNICATA
33047,unicata,UNICATA
33048,unicata,UNICATA
33049,unicata,UNICATA
33050,unicata,UNICATA
33051,unicata,UNICATA
33052,unicata,UNICATA
33053,unicata,UNICATA
33054,unicata,UNICATA
33055,unicata,UNICATA
33056,unicata,UNICATA
33057,unicata,UNICATA
33058,unicata,UNICATA
33059,duplicata,DUPLICATA
33060,duplicata,DUPLICATA
33061,unicata,UNICATA
33062,duplicata,DUPLICATA
33063,unicata,UNICATA
33064,unicata,UNICATA
33065,unicata,UNICATA
33066,unicata,UNICATA
33067,unicata,UNICATA
33068,unicata,UNICATA
33069,unicata,UNICATA
33070,duplicata,DUPLICATA
33071,duplicata,DUPLICATA
33072,duplicata,DUPLICATA
33073,duplicata,DUPLICATA
33074,unicata,UNICATA
33075,unicata,UNICATA
33076,unicata,UNICATA
33077,unicata,UNICATA
33078,unicata,UNICATA
33079,unicata,UNICATA
33080,unicata,UNICATA
33081,unicata,UNICATA
33082,unicata,UNICATA
33083,unicata,UNICATA
33084,unicata,UNICATA
33085,unicata,UNICATA
33086,unicata,UNICATA
33087,duplicata,DUPLICATA
33088,unicata,UNICATA
33089,unicata,UNICATA
33090,unicata,UNICATA
33091,unicata,UNICATA
33092,unicata,UNICATA
33093,duplicata,DUPLICATA
33094,unicata,UNICATA
33095,duplicata,DUPLICATA
33096,unicata,UNICATA
33097,duplicata,DUPLICATA
33098,unicata,UNICATA
33099,unicata,UNICATA
33100,unicata,UNICATA
33101,duplicata,DUPLICATA
33102,unicata,UNICATA
33103,unicata,UNICATA
33104,unicata,UNICATA
33105,unicata,UNICATA
33106,duplicata,DUPLICATA
33107,unicata,UNICATA
33108,unicata,UNICATA
33109,duplicata,DUPLICATA
33110,unicata,UNICATA
33111,unicata,UNICATA
33112,unicata,UNICATA
33113,unicata,UNICATA
33114,unicata,UNICATA
33115,unicata,UNICATA
33116,unicata,UNICATA
33117,unicata,UNICATA
33118,unicata,UNICATA
33119,unicata,UNICATA
33120,duplicata,DUPLICATA
33121,unicata,UNICATA
33122,unicata,UNICATA
33123,unicata,UNICATA
33124,unicata,UNICATA
33125,unicata,UNICATA
33126,unicata,UNICATA
33127,duplicata,DUPLICATA
33128,unicata,UNICATA
33129,unicata,UNICATA
33130,unicata,UNICATA
33131,unicata,UNICATA
33132,unicata,UNICATA
33133,unicata,UNICATA
33134,unicata,UNICATA
33135,unicata,UNICATA
33136,duplicata,DUPLICATA
33137,unicata,UNICATA
33138,unicata,UNICATA
33139,duplicata,DUPLICATA
33140,unicata,UNICATA
33141,unicata,UNICATA
33142,duplicata,DUPLICATA
33143,duplicata,DUPLICATA
33144,unicata,UNICATA
33145,unicata,UNICATA
33146,unicata,UNICATA
33147,unicata,UNICATA
33148,unicata,UNICATA
33149,unicata,UNICATA
33150,unicata,UNICATA
33151,unicata,UNICATA
33152,duplicata,DUPLICATA
33153,duplicata,DUPLICATA
33154,duplicata,DUPLICATA
33155,duplicata,DUPLICATA
33156,duplicata,DUPLICATA
33157,duplicata,DUPLICATA
33158,duplicata,DUPLICATA
33159,duplicata,DUPLICATA
33160,duplicata,DUPLICATA
33161,duplicata,DUPLICATA
33162,duplicata,DUPLICATA
33163,duplicata,DUPLICATA
33164,duplicata,DUPLICATA
33165,unicata,UNICATA
33166,unicata,UNICATA
33167,duplicata,DUPLICATA
33168,unicata,UNICATA
33169,unicata,UNICATA
33170,duplicata,DUPLICATA
33171,unicata,UNICATA
33172,unicata,UNICATA
33173,unicata,UNICATA
33174,unicata,UNICATA
33175,unicata,UNICATA
33176,unicata,UNICATA
33177,unicata,UNICATA
33178,duplicata,DUPLICATA
33179,unicata,UNICATA
33180,duplicata,DUPLICATA
33181,unicata,UNICATA
33182,duplicata,DUPLICATA
33183,unicata,UNICATA
33184,unicata,UNICATA
33185,duplicata,DUPLICATA
33186,unicata,UNICATA
33187,unicata,UNICATA
33188,unicata,UNICATA
33189,duplicata,DUPLICATA
33190,duplicata,DUPLICATA
33191,unicata,UNICATA
33192,unicata,UNICATA
33193,unicata,UNICATA
33194,duplicata,DUPLICATA
33195,duplicata,DUPLICATA
33196,unicata,UNICATA
33197,unicata,UNICATA
33198,unicata,UNICATA
33199,unicata,UNICATA
33200,unicata,UNICATA
33201,unicata,UNICATA
33202,unicata,UNICATA
33203,unicata,UNICATA
33204,unicata,UNICATA
33205,unicata,UNICATA
33206,duplicata,DUPLICATA
33207,unicata,UNICATA
33208,duplicata,DUPLICATA
33209,duplicata,DUPLICATA
33210,unicata,UNICATA
33211,unicata,UNICATA
33212,duplicata,DUPLICATA
33213,unicata,UNICATA
33214,duplicata,DUPLICATA
33215,unicata,UNICATA
33216,unicata,UNICATA
33217,unicata,UNICATA
33218,duplicata,DUPLICATA
33219,unicata,UNICATA
33220,duplicata,DUPLICATA
33221,unicata,UNICATA
33222,unicata,UNICATA
33223,unicata,UNICATA
33224,duplicata,DUPLICATA
33225,unicata,UNICATA
33226,unicata,UNICATA
33227,duplicata,DUPLICATA
33228,unicata,UNICATA
33229,duplicata,DUPLICATA
33230,unicata,UNICATA
33231,unicata,UNICATA
33232,duplicata,DUPLICATA
33233,unicata,UNICATA
33234,unicata,UNICATA
33235,duplicata,DUPLICATA
33236,unicata,UNICATA
33237,unicata,UNICATA
33238,duplicata,DUPLICATA
33239,unicata,UNICATA
33240,unicata,UNICATA
